,1,2,3,4,5,6,7,8,9,10,11,12
A,23,22.76,23.02,18.48,18.49,18.42,22.23,22.23,22.3,18.11,18.24,18.06
B,23.05,22.87,23.13,18.93,18.98,18.9,22.55,22.48,22.24,18.13,18.13,18.12
C,23.06,22.99,22.94,18.43,18.56,18.4,22.43,22.39,22.09,17.93,17.95,17.96
D,22.95,22.58,22.68,18.71,18.68,18.52,22.65,22.99,22.62,19.22,19.11,19.07
E,22.61,22.71,21.77,18.16,18.1,18,22.28,23.51,,18.14,17.86,18.04
G,21.97,21.91,21.61,19.06,18.81,18.91,21.19,21.26,21.05,18.1,18.19,18.18
H,,,,,,,,,,,,
