,1,2,3,4,5,6,7,8,9,10,11,12
A,19.93,19.73,19.68,36.05,35.46,36.55,19.32,19.28,19.39,21.28,21.29,21.1
B,19.61,19.51,19.53,35.05,37.59,37.02,19.23,19.19,19.2,20.98,20.95,20.94
C,19.33,19.31,19.31,36.84,36.45,37.48,18.88,18.96,18.89,20.91,21.05,20.97
D,19.96,19.85,19.75,37.55,36.56,36.67,19.49,19.55,19.47,21.22,21.24,21.11
E,19.67,19.57,19.45,36.44,35.17,34.33,19.23,19.2,19.13,20.74,20.92,20.75
G,19.38,19.36,19.48,35.05,36.2,36.12,19.52,19.15,19.17,21.28,21.23,21.19
H,,,,,,,,,,,,
