,1,2,3,4,5,6,7,8,9,10,11,12
A,LPL,LPL,LPL,b-actin,b-actin,b-actin,LPL,LPL,LPL,b-actin,b-actin,b-actin
B,LPL,LPL,LPL,b-actin,b-actin,b-actin,LPL,LPL,LPL,b-actin,b-actin,b-actin
C,LPL,LPL,LPL,b-actin,b-actin,b-actin,LPL,LPL,LPL,b-actin,b-actin,b-actin
D,LPL,LPL,LPL,b-actin,b-actin,b-actin,LPL,LPL,LPL,b-actin,b-actin,b-actin
E,LPL,LPL,LPL,b-actin,b-actin,b-actin,,,,,,
G,LPL,LPL,LPL,b-actin,b-actin,b-actin,,,,,,
H,,,,,,,,,,,,
