,1,2,3,4,5,6,7,8,9,10,11,12
A,31.81,32.92,32.52,19.2,,19.2,31.04,31.05,31.27,18.26,18.23,18.42
B,31.11,31.58,31.26,18.71,18.83,18.8,27.32,26.96,27.71,19.01,19.11,19.29
C,31.21,31.76,31.17,18.87,18.91,19.05,,,,,,
D,30.62,30.72,30.86,18.51,18.58,18.71,,,,,,
E,30.08,30.15,30.71,18.4,18.45,18.57,,,,,,
G,29.74,30.05,30.21,18.6,18.66,18.85,,,,,,
H,,,,,,,,,,,,
