,1,2,3,4,5,6,7,8,9,10,11,12
A,29.93,30.93,30.94,18.48,18.49,18.42,30.46,31.18,30.49,18.11,18.24,18.06
B,31.19,31.29,31.09,18.93,18.98,18.9,30.4,30.07,30.4,18.13,18.13,18.12
C,30.85,30.82,30.68,18.43,18.56,18.4,30.48,30.42,30.57,17.93,17.95,17.96
D,30.48,30.68,30.32,18.71,18.68,18.52,31.04,30.36,30.75,19.22,19.11,19.07
E,28.93,29.36,28.75,18.16,18.1,18,29.37,29.29,29.19,18.14,17.86,18.04
G,28.7,28.49,28.4,19.06,18.81,18.91,28.17,27.71,28.63,18.1,18.19,18.18
H,,,,,,,,,,,,
