,1,2,3,4,5,6,7,8,9,10,11,12
A,31.79,32.77,32.92,18.5,18.63,18.45,31.76,31.5,32.21,18.4,18.88,18.64
B,30.91,30.35,30.56,17.67,17.26,17.66,31.64,31.77,31.3,18.77,18.13,18.21
C,30.92,30.62,30.4,18.16,18.09,18.12,32.03,31.39,31.79,18.49,18.22,18.1
D,30.14,29.79,29.61,18.06,18.04,17.83,30.88,30.43,30.72,17.87,17.63,17.67
E,28.84,28.79,28.89,18.76,18.5,18.47,29.8,29.52,29.52,17.85,17.62,17.62
G,28.6,28.48,28.24,18.36,18.25,18.17,29.45,28.9,28.82,18.08,17.79,17.89
H,,,,,,,,,,,,
