,1,2,3,4,5,6,7,8,9,10,11,12
A,31.79,32.77,32.92,18.48,18.49,18.42,31.76,31.5,32.21,18.11,18.24,18.06
B,30.91,30.35,30.56,18.93,18.98,18.9,31.64,31.77,31.3,18.13,18.13,18.12
C,30.92,30.62,30.4,18.43,18.56,18.4,32.03,31.39,31.79,17.93,17.95,17.96
D,30.14,29.79,29.61,18.71,18.68,18.52,30.88,30.43,30.72,19.22,19.11,19.07
E,28.84,28.79,28.89,18.16,18.1,18,29.8,29.52,29.52,18.14,17.86,18.04
G,28.6,28.48,28.24,19.06,18.81,18.91,29.45,28.9,28.82,18.1,18.19,18.18
H,,,,,,,,,,,,
