,1,2,3,4,5,6,7,8,9,10,11,12
A,23.62,23.89,23.78,18.5,18.63,18.45,23.35,23.25,23.49,18.77,18.13,18.21
B,23.48,23.29,23.32,17.67,17.26,17.66,23.04,22.92,23.08,18.49,18.22,18.1
C,23.09,23.05,22.94,18.16,18.09,18.12,22.9,22.45,22.54,17.87,17.63,17.67
D,21.96,21.97,21.85,18.06,18.04,17.83,22.1,22.02,22.04,17.85,17.62,17.62
E,21.1,21.01,21.02,18.76,18.5,18.47,21.14,20.99,21.11,18.08,17.79,17.89
G,20.59,20.75,20.65,18.36,18.25,18.17,23.59,24.04,23.71,17.87,18.19,18.09
H,,,,,,,,,,,,
