,1,2,3,4,5,6,7,8,9,10,11,12
A,18.48,18.49,18.42,23.16,23.36,23.3,18.11,18.24,18.06,22.93,23.45,23.08
B,18.93,18.98,18.9,23.24,23.26,23.33,18.13,18.13,18.12,22.99,22.89,22.91
C,18.43,18.56,18.4,22.65,22.75,22.67,17.93,17.95,17.96,22.98,22.58,22.64
D,18.71,18.68,18.52,22.21,22.29,22.16,19.22,19.11,19.07,22.12,22.25,22.23
E,18.16,18.1,18,21.32,21.09,21.08,18.14,17.86,18.04,21.76,21.57,21.76
G,19.06,18.81,18.91,20.06,20.06,20.05,18.1,18.19,18.18,20.13,20.23,20.34
H,,,,,,,,,,,,
