,1,2,3,4,5,6,7,8,9,10,11,12
A,30.09,31.59,31.4,19.2,,19.2,32.05,31.94,32.8,18.26,18.23,18.42
B,31.28,30.96,31.18,18.71,18.83,18.8,23.67,24.56,25.81,19.01,19.11,19.29
C,31.46,31.2,31.47,18.87,18.91,19.05,30.73,30.93,31.47,19.7,19.82,19.45
D,31.48,31.07,30.79,18.51,18.58,18.71,26.29,26.25,26.7,18.2,18.08,18.8
E,30.73,30.48,30.57,18.4,18.45,18.57,,,,,,
G,29.2,29.49,29.42,18.6,18.66,18.85,,,,,,
H,,,,,,,,,,,,
