,1,2,3,4,5,6,7,8,9,10,11,12
A,23.55,23.9,23.51,19.2,,19.2,23.15,23.18,,18.26,18.23,18.42
B,22.81,23,22.89,18.71,18.83,18.8,20.51,,,19.01,19.11,19.29
C,23.01,23.02,23.17,18.87,18.91,19.05,,,,,,
D,22.34,22.17,22.33,18.51,18.58,18.71,,,,,,
E,22.77,22.75,22.82,18.4,18.45,18.57,,,,,,
G,21.98,22.1,22.25,18.6,18.66,18.85,,,,,,
H,,,,,,,,,,,,
